indicator,zone,year,Type_ID,el
Installed Capacity In,AT,2017,oil_cc_chp,0.0
Installed Capacity In,AT,2017,oil_stm,0.0
Installed Capacity In,AT,2017,oil_stm_chp,0.0
Installed Capacity In,AT,2017,pv,0.0
Installed Capacity In,AT,2017,ror,0.0
Installed Capacity In,AT,2017,wind_off,0.0
Installed Capacity In,AT,2017,wind_on,0.0
Storage Capacity,AT,2017,bio,0.0
Storage Capacity,AT,2017,bio_boiler_chp,0.0
Storage Capacity,AT,2017,bio_chp,0.0
Storage Capacity,AT,2017,coal_igcc,0.0
Storage Capacity,AT,2017,coal_sc,0.0
Storage Capacity,AT,2017,coal_sc_chp,0.0
Storage Capacity,AT,2017,coal_sub,0.0
Storage Capacity,AT,2017,coal_sub_chp,0.0
Storage Capacity,AT,2017,coal_usc,0.0
Storage Capacity,AT,2017,coal_usc_chp,0.0
Storage Capacity,AT,2017,eboi_pth,0.0
Storage Capacity,AT,2017,heatpump_pth,0.0
Storage Capacity,AT,2017,hpa_pth,0.0
Storage Capacity,AT,2017,lig_boa,0.0
Storage Capacity,AT,2017,lig_boa_chp,0.0
Storage Capacity,AT,2017,lig_stm,0.0
Storage Capacity,AT,2017,lig_stm_chp,0.0
Storage Capacity,AT,2017,ng_boiler_chp,0.0
Storage Capacity,AT,2017,ng_cbt_hi,0.0
Storage Capacity,AT,2017,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2017,ng_cbt_lo,0.0
Storage Capacity,AT,2017,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2017,ng_cc_hi,0.0
Storage Capacity,AT,2017,ng_cc_hi_chp,0.0
Storage Capacity,AT,2017,ng_cc_lo,0.0
Storage Capacity,AT,2017,ng_cc_lo_chp,0.0
Storage Capacity,AT,2017,ng_mtr,0.0
Storage Capacity,AT,2017,ng_mtr_chp,0.0
Storage Capacity,AT,2017,ng_stm,0.0
Storage Capacity,AT,2017,ng_stm_chp,0.0
Storage Capacity,AT,2017,nuc,0.0
Storage Capacity,AT,2017,oil_cbt,0.0
Storage Capacity,AT,2017,oil_cbt_chp,0.0
Storage Capacity,AT,2017,oil_cc,0.0
Storage Capacity,AT,2017,oil_cc_chp,0.0
Storage Capacity,AT,2017,oil_stm,0.0
Storage Capacity,AT,2017,oil_stm_chp,0.0
Storage Capacity,AT,2017,pv,0.0
Storage Capacity,AT,2017,ror,0.0
Storage Capacity,AT,2017,wind_off,0.0
Storage Capacity,AT,2017,wind_on,0.0
Installed Capacity Out,AT,2018,pv,1.371
Installed Capacity Out,AT,2018,ror,5.723
Installed Capacity Out,AT,2018,wind_off,0.0
Installed Capacity Out,AT,2018,wind_on,3.133
Installed Capacity In,AT,2018,bio,0.0
Installed Capacity In,AT,2018,bio_boiler_chp,0.0
Installed Capacity In,AT,2018,bio_chp,0.0
Installed Capacity In,AT,2018,coal_igcc,0.0
Installed Capacity In,AT,2018,coal_sc,0.0
Installed Capacity In,AT,2018,coal_sc_chp,0.0
Installed Capacity In,AT,2018,coal_sub,0.0
Installed Capacity In,AT,2018,coal_sub_chp,0.0
Installed Capacity In,AT,2018,coal_usc,0.0
Installed Capacity In,AT,2018,coal_usc_chp,0.0
Installed Capacity In,AT,2018,eboi_pth,0.0
Installed Capacity In,AT,2018,heatpump_pth,0.0
Installed Capacity In,AT,2018,hpa_pth,0.0
Installed Capacity In,AT,2018,lig_boa,0.0
Installed Capacity In,AT,2018,lig_boa_chp,0.0
Installed Capacity In,AT,2018,lig_stm,0.0
Installed Capacity In,AT,2018,lig_stm_chp,0.0
Installed Capacity In,AT,2018,ng_boiler_chp,0.0
Installed Capacity In,AT,2018,ng_cbt_hi,0.0
Installed Capacity In,AT,2018,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2018,ng_cbt_lo,0.0
Installed Capacity In,AT,2018,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2018,ng_cc_hi,0.0
Installed Capacity In,AT,2018,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2018,ng_cc_lo,0.0
Installed Capacity In,AT,2018,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2018,ng_mtr,0.0
Installed Capacity In,AT,2018,ng_mtr_chp,0.0
Installed Capacity In,AT,2018,ng_stm,0.0
Installed Capacity In,AT,2018,ng_stm_chp,0.0
Installed Capacity In,AT,2018,nuc,0.0
Installed Capacity In,AT,2018,oil_cbt,0.0
Installed Capacity In,AT,2018,oil_cbt_chp,0.0
Installed Capacity In,AT,2018,oil_cc,0.0
Installed Capacity In,AT,2018,oil_cc_chp,0.0
Installed Capacity In,AT,2018,oil_stm,0.0
Installed Capacity In,AT,2018,oil_stm_chp,0.0
Installed Capacity In,AT,2018,pv,0.0
Installed Capacity In,AT,2018,ror,0.0
Installed Capacity In,AT,2018,wind_off,0.0
Installed Capacity In,AT,2018,wind_on,0.0
Storage Capacity,AT,2018,bio,0.0
Storage Capacity,AT,2018,bio_boiler_chp,0.0
Storage Capacity,AT,2018,bio_chp,0.0
Storage Capacity,AT,2018,coal_igcc,0.0
Storage Capacity,AT,2018,coal_sc,0.0
Storage Capacity,AT,2018,coal_sc_chp,0.0
Storage Capacity,AT,2018,coal_sub,0.0
Storage Capacity,AT,2018,coal_sub_chp,0.0
Storage Capacity,AT,2018,coal_usc,0.0
Storage Capacity,AT,2018,coal_usc_chp,0.0
Storage Capacity,AT,2018,eboi_pth,0.0
Storage Capacity,AT,2018,heatpump_pth,0.0
Storage Capacity,AT,2018,hpa_pth,0.0
Storage Capacity,AT,2018,lig_boa,0.0
Storage Capacity,AT,2018,lig_boa_chp,0.0
Storage Capacity,AT,2018,lig_stm,0.0
Storage Capacity,AT,2018,lig_stm_chp,0.0
Storage Capacity,AT,2018,ng_boiler_chp,0.0
Storage Capacity,AT,2018,ng_cbt_hi,0.0
Storage Capacity,AT,2018,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2018,ng_cbt_lo,0.0
Storage Capacity,AT,2018,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2018,ng_cc_hi,0.0
Storage Capacity,AT,2018,ng_cc_hi_chp,0.0
Storage Capacity,AT,2018,ng_cc_lo,0.0
Storage Capacity,AT,2018,ng_cc_lo_chp,0.0
Storage Capacity,AT,2018,ng_mtr,0.0
Storage Capacity,AT,2018,ng_mtr_chp,0.0
Storage Capacity,AT,2018,ng_stm,0.0
Storage Capacity,AT,2018,ng_stm_chp,0.0
Storage Capacity,AT,2018,nuc,0.0
Storage Capacity,AT,2018,oil_cbt,0.0
Storage Capacity,AT,2018,oil_cbt_chp,0.0
Storage Capacity,AT,2018,oil_cc,0.0
Storage Capacity,AT,2018,oil_cc_chp,0.0
Storage Capacity,AT,2018,oil_stm,0.0
Storage Capacity,AT,2018,oil_stm_chp,0.0
Storage Capacity,AT,2018,pv,0.0
Storage Capacity,AT,2018,ror,0.0
Storage Capacity,AT,2018,wind_off,0.0
Storage Capacity,AT,2018,wind_on,0.0
Installed Capacity Out,AT,2019,pv,1.615
Installed Capacity Out,AT,2019,ror,5.797
Installed Capacity Out,AT,2019,wind_off,0.0
Installed Capacity Out,AT,2019,wind_on,3.208
Installed Capacity In,AT,2019,bio,0.0
Installed Capacity In,AT,2019,bio_boiler_chp,0.0
Installed Capacity In,AT,2019,bio_chp,0.0
Installed Capacity In,AT,2019,coal_igcc,0.0
Installed Capacity In,AT,2019,coal_sc,0.0
Installed Capacity In,AT,2019,coal_sc_chp,0.0
Installed Capacity In,AT,2019,coal_sub,0.0
Installed Capacity In,AT,2019,coal_sub_chp,0.0
Installed Capacity In,AT,2019,coal_usc,0.0
Installed Capacity In,AT,2019,coal_usc_chp,0.0
Installed Capacity In,AT,2019,eboi_pth,0.0
Installed Capacity In,AT,2019,heatpump_pth,0.0
Installed Capacity In,AT,2019,hpa_pth,0.0
Installed Capacity In,AT,2019,lig_boa,0.0
Installed Capacity In,AT,2019,lig_boa_chp,0.0
Installed Capacity In,AT,2019,lig_stm,0.0
Installed Capacity In,AT,2019,lig_stm_chp,0.0
Installed Capacity In,AT,2019,ng_boiler_chp,0.0
Installed Capacity In,AT,2019,ng_cbt_hi,0.0
Installed Capacity In,AT,2019,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2019,ng_cbt_lo,0.0
Installed Capacity In,AT,2019,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2019,ng_cc_hi,0.0
Installed Capacity In,AT,2019,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2019,ng_cc_lo,0.0
Installed Capacity In,AT,2019,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2019,ng_mtr,0.0
Installed Capacity In,AT,2019,ng_mtr_chp,0.0
Installed Capacity In,AT,2019,ng_stm,0.0
Installed Capacity In,AT,2019,ng_stm_chp,0.0
Installed Capacity In,AT,2019,nuc,0.0
Installed Capacity In,AT,2019,oil_cbt,0.0
Installed Capacity In,AT,2019,oil_cbt_chp,0.0
Installed Capacity In,AT,2019,oil_cc,0.0
Installed Capacity In,AT,2019,oil_cc_chp,0.0
Installed Capacity In,AT,2019,oil_stm,0.0
Installed Capacity In,AT,2019,oil_stm_chp,0.0
Installed Capacity In,AT,2019,pv,0.0
Installed Capacity In,AT,2019,ror,0.0
Installed Capacity In,AT,2019,wind_off,0.0
Installed Capacity In,AT,2019,wind_on,0.0
Storage Capacity,AT,2019,bio,0.0
Storage Capacity,AT,2019,bio_boiler_chp,0.0
Storage Capacity,AT,2019,bio_chp,0.0
Storage Capacity,AT,2019,coal_igcc,0.0
Storage Capacity,AT,2019,coal_sc,0.0
Storage Capacity,AT,2019,coal_sc_chp,0.0
Storage Capacity,AT,2019,coal_sub,0.0
Storage Capacity,AT,2019,coal_sub_chp,0.0
Storage Capacity,AT,2019,coal_usc,0.0
Storage Capacity,AT,2019,coal_usc_chp,0.0
Storage Capacity,AT,2019,eboi_pth,0.0
Storage Capacity,AT,2019,heatpump_pth,0.0
Storage Capacity,AT,2019,hpa_pth,0.0
Storage Capacity,AT,2019,lig_boa,0.0
Storage Capacity,AT,2019,lig_boa_chp,0.0
Storage Capacity,AT,2019,lig_stm,0.0
Storage Capacity,AT,2019,lig_stm_chp,0.0
Storage Capacity,AT,2019,ng_boiler_chp,0.0
Storage Capacity,AT,2019,ng_cbt_hi,0.0
Storage Capacity,AT,2019,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2019,ng_cbt_lo,0.0
Storage Capacity,AT,2019,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2019,ng_cc_hi,0.0
Storage Capacity,AT,2019,ng_cc_hi_chp,0.0
Storage Capacity,AT,2019,ng_cc_lo,0.0
Storage Capacity,AT,2019,ng_cc_lo_chp,0.0
Storage Capacity,AT,2019,ng_mtr,0.0
Storage Capacity,AT,2019,ng_mtr_chp,0.0
Storage Capacity,AT,2019,ng_stm,0.0
Storage Capacity,AT,2019,ng_stm_chp,0.0
Storage Capacity,AT,2019,nuc,0.0
Storage Capacity,AT,2019,oil_cbt,0.0
Storage Capacity,AT,2019,oil_cbt_chp,0.0
Storage Capacity,AT,2019,oil_cc,0.0
Storage Capacity,AT,2019,oil_cc_chp,0.0
Storage Capacity,AT,2019,oil_stm,0.0
Storage Capacity,AT,2019,oil_stm_chp,0.0
Storage Capacity,AT,2019,pv,0.0
Storage Capacity,AT,2019,ror,0.0
Storage Capacity,AT,2019,wind_off,0.0
Storage Capacity,AT,2019,wind_on,0.0
Installed Capacity Out,AT,2020,pv,1.976
Installed Capacity Out,AT,2020,ror,5.796
Installed Capacity Out,AT,2020,wind_off,0.0
Installed Capacity Out,AT,2020,wind_on,3.164
Installed Capacity In,AT,2020,bio,0.0
Installed Capacity In,AT,2020,bio_boiler_chp,0.0
Installed Capacity In,AT,2020,bio_chp,0.0
Installed Capacity In,AT,2020,coal_igcc,0.0
Installed Capacity In,AT,2020,coal_sc,0.0
Installed Capacity In,AT,2020,coal_sc_chp,0.0
Installed Capacity In,AT,2020,coal_sub,0.0
Installed Capacity In,AT,2020,coal_sub_chp,0.0
Installed Capacity In,AT,2020,coal_usc,0.0
Installed Capacity In,AT,2020,coal_usc_chp,0.0
Installed Capacity In,AT,2020,eboi_pth,0.0
Installed Capacity In,AT,2020,heatpump_pth,0.0
Installed Capacity In,AT,2020,hpa_pth,0.0
Installed Capacity In,AT,2020,lig_boa,0.0
Installed Capacity In,AT,2020,lig_boa_chp,0.0
Installed Capacity In,AT,2020,lig_stm,0.0
Installed Capacity In,AT,2020,lig_stm_chp,0.0
Installed Capacity In,AT,2020,ng_boiler_chp,0.0
Installed Capacity In,AT,2020,ng_cbt_hi,0.0
Installed Capacity In,AT,2020,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2020,ng_cbt_lo,0.0
Installed Capacity In,AT,2020,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2020,ng_cc_hi,0.0
Installed Capacity In,AT,2020,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2020,ng_cc_lo,0.0
Installed Capacity In,AT,2020,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2020,ng_mtr,0.0
Installed Capacity In,AT,2020,ng_mtr_chp,0.0
Installed Capacity In,AT,2020,ng_stm,0.0
Installed Capacity In,AT,2020,ng_stm_chp,0.0
Installed Capacity In,AT,2020,nuc,0.0
Installed Capacity In,AT,2020,oil_cbt,0.0
Installed Capacity In,AT,2020,oil_cbt_chp,0.0
Installed Capacity In,AT,2020,oil_cc,0.0
Installed Capacity In,AT,2020,oil_cc_chp,0.0
Installed Capacity In,AT,2020,oil_stm,0.0
Installed Capacity In,AT,2020,oil_stm_chp,0.0
Installed Capacity In,AT,2020,pv,0.0
Installed Capacity In,AT,2020,ror,0.0
Installed Capacity In,AT,2020,wind_off,0.0
Installed Capacity In,AT,2020,wind_on,0.0
Storage Capacity,AT,2020,bio,0.0
Storage Capacity,AT,2020,bio_boiler_chp,0.0
Storage Capacity,AT,2020,bio_chp,0.0
Storage Capacity,AT,2020,coal_igcc,0.0
Storage Capacity,AT,2020,coal_sc,0.0
Storage Capacity,AT,2020,coal_sc_chp,0.0
Storage Capacity,AT,2020,coal_sub,0.0
Storage Capacity,AT,2020,coal_sub_chp,0.0
Storage Capacity,AT,2020,coal_usc,0.0
Storage Capacity,AT,2020,coal_usc_chp,0.0
Storage Capacity,AT,2020,eboi_pth,0.0
Storage Capacity,AT,2020,heatpump_pth,0.0
Storage Capacity,AT,2020,hpa_pth,0.0
Storage Capacity,AT,2020,lig_boa,0.0
Storage Capacity,AT,2020,lig_boa_chp,0.0
Storage Capacity,AT,2020,lig_stm,0.0
Storage Capacity,AT,2020,lig_stm_chp,0.0
Storage Capacity,AT,2020,ng_boiler_chp,0.0
Storage Capacity,AT,2020,ng_cbt_hi,0.0
Storage Capacity,AT,2020,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2020,ng_cbt_lo,0.0
Storage Capacity,AT,2020,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2020,ng_cc_hi,0.0
Storage Capacity,AT,2020,ng_cc_hi_chp,0.0
Storage Capacity,AT,2020,ng_cc_lo,0.0
Storage Capacity,AT,2020,ng_cc_lo_chp,0.0
Storage Capacity,AT,2020,ng_mtr,0.0
Storage Capacity,AT,2020,ng_mtr_chp,0.0
Storage Capacity,AT,2020,ng_stm,0.0
Storage Capacity,AT,2020,ng_stm_chp,0.0
Storage Capacity,AT,2020,nuc,0.0
Storage Capacity,AT,2020,oil_cbt,0.0
Storage Capacity,AT,2020,oil_cbt_chp,0.0
Storage Capacity,AT,2020,oil_cc,0.0
Storage Capacity,AT,2020,oil_cc_chp,0.0
Storage Capacity,AT,2020,oil_stm,0.0
Storage Capacity,AT,2020,oil_stm_chp,0.0
Storage Capacity,AT,2020,pv,0.0
Storage Capacity,AT,2020,ror,0.0
Storage Capacity,AT,2020,wind_off,0.0
Storage Capacity,AT,2020,wind_on,0.0
Installed Capacity Out,DE,2012,pv,34.077
Installed Capacity Out,DE,2012,ror,4.518
Installed Capacity Out,DE,2012,wind_off,0.268
Installed Capacity Out,DE,2012,wind_on,30.711
Installed Capacity In,DE,2012,bio,0.0
Installed Capacity In,DE,2012,bio_boiler_chp,0.0
Installed Capacity In,DE,2012,bio_chp,0.0
Installed Capacity In,DE,2012,coal_igcc,0.0
Installed Capacity In,DE,2012,coal_sc,0.0
Installed Capacity In,DE,2012,coal_sc_chp,0.0
Installed Capacity In,DE,2012,coal_sub,0.0
Installed Capacity In,DE,2012,coal_sub_chp,0.0
Installed Capacity In,DE,2012,coal_usc,0.0
Installed Capacity In,DE,2012,coal_usc_chp,0.0
Installed Capacity In,DE,2012,eboi_pth,0.0
Installed Capacity In,DE,2012,heatpump_pth,0.0
Installed Capacity In,DE,2012,hpa_pth,0.0
Installed Capacity In,DE,2012,lig_boa,0.0
Installed Capacity In,DE,2012,lig_boa_chp,0.0
Installed Capacity In,DE,2012,lig_stm,0.0
Installed Capacity In,DE,2012,lig_stm_chp,0.0
Installed Capacity In,DE,2012,ng_boiler_chp,0.0
Installed Capacity In,DE,2012,ng_cbt_hi,0.0
Installed Capacity In,DE,2012,ng_cbt_hi_chp,0.0
Installed Capacity In,DE,2012,ng_cbt_lo,0.0
Installed Capacity In,DE,2012,ng_cbt_lo_chp,0.0
Installed Capacity In,DE,2012,ng_cc_hi,0.0
Installed Capacity In,DE,2012,ng_cc_hi_chp,0.0
Installed Capacity In,DE,2012,ng_cc_lo,0.0
Installed Capacity In,DE,2012,ng_cc_lo_chp,0.0
Installed Capacity In,DE,2012,ng_mtr,0.0
Installed Capacity In,DE,2012,ng_mtr_chp,0.0
Installed Capacity In,DE,2012,ng_stm,0.0
Installed Capacity In,DE,2012,ng_stm_chp,0.0
Installed Capacity In,DE,2012,nuc,0.0
Installed Capacity In,DE,2012,oil_cbt,0.0
Installed Capacity In,DE,2012,oil_cbt_chp,0.0
Installed Capacity In,DE,2012,oil_cc,0.0
Installed Capacity In,DE,2012,oil_cc_chp,0.0
Installed Capacity In,DE,2012,oil_stm,0.0
Installed Capacity In,DE,2012,oil_stm_chp,0.0
Installed Capacity In,DE,2012,pv,0.0
Installed Capacity In,DE,2012,ror,0.0
Installed Capacity In,DE,2012,wind_off,0.0
Installed Capacity In,DE,2012,wind_on,0.0
Storage Capacity,DE,2012,bio,0.0
Storage Capacity,DE,2012,bio_boiler_chp,0.0
Storage Capacity,DE,2012,bio_chp,0.0
Storage Capacity,DE,2012,coal_igcc,0.0
Storage Capacity,DE,2012,coal_sc,0.0
Storage Capacity,DE,2012,coal_sc_chp,0.0
Storage Capacity,DE,2012,coal_sub,0.0
Storage Capacity,DE,2012,coal_sub_chp,0.0
Storage Capacity,DE,2012,coal_usc,0.0
Storage Capacity,DE,2012,coal_usc_chp,0.0
Storage Capacity,DE,2012,eboi_pth,0.0
Storage Capacity,DE,2012,heatpump_pth,0.0
Storage Capacity,DE,2012,hpa_pth,0.0
Storage Capacity,DE,2012,lig_boa,0.0
Storage Capacity,DE,2012,lig_boa_chp,0.0
Storage Capacity,DE,2012,lig_stm,0.0
Storage Capacity,DE,2012,lig_stm_chp,0.0
Storage Capacity,DE,2012,ng_boiler_chp,0.0
Storage Capacity,DE,2012,ng_cbt_hi,0.0
Storage Capacity,DE,2012,ng_cbt_hi_chp,0.0
Storage Capacity,DE,2012,ng_cbt_lo,0.0
Storage Capacity,DE,2012,ng_cbt_lo_chp,0.0
Storage Capacity,DE,2012,ng_cc_hi,0.0
Storage Capacity,DE,2012,ng_cc_hi_chp,0.0
Storage Capacity,DE,2012,ng_cc_lo,0.0
Storage Capacity,DE,2012,ng_cc_lo_chp,0.0
Storage Capacity,DE,2012,ng_mtr,0.0
Storage Capacity,DE,2012,ng_mtr_chp,0.0
Storage Capacity,DE,2012,ng_stm,0.0
Storage Capacity,DE,2012,ng_stm_chp,0.0
Storage Capacity,DE,2012,nuc,0.0
Storage Capacity,DE,2012,oil_cbt,0.0
Storage Capacity,DE,2012,oil_cbt_chp,0.0
Storage Capacity,DE,2012,oil_cc,0.0
Storage Capacity,DE,2012,oil_cc_chp,0.0
Storage Capacity,DE,2012,oil_stm,0.0
Storage Capacity,DE,2012,oil_stm_chp,0.0
Storage Capacity,DE,2012,pv,0.0
Storage Capacity,DE,2012,ror,0.0
Storage Capacity,DE,2012,wind_off,0.0
Storage Capacity,DE,2012,wind_on,0.0
Installed Capacity Out,DE,2013,pv,36.71
Installed Capacity Out,DE,2013,ror,4.5009999999999994
Installed Capacity Out,DE,2013,wind_off,0.508
Installed Capacity Out,DE,2013,wind_on,32.969
Installed Capacity In,DE,2013,bio,0.0
Installed Capacity In,DE,2013,bio_boiler_chp,0.0
Installed Capacity In,DE,2013,bio_chp,0.0
Installed Capacity In,DE,2013,coal_igcc,0.0
Installed Capacity In,DE,2013,coal_sc,0.0
Installed Capacity In,DE,2013,coal_sc_chp,0.0
Installed Capacity In,DE,2013,coal_sub,0.0
Installed Capacity In,DE,2013,coal_sub_chp,0.0
Installed Capacity In,DE,2013,coal_usc,0.0
Installed Capacity In,DE,2013,coal_usc_chp,0.0
Installed Capacity In,DE,2013,eboi_pth,0.0
Installed Capacity In,DE,2013,heatpump_pth,0.0
Installed Capacity In,DE,2013,hpa_pth,0.0
Installed Capacity In,DE,2013,lig_boa,0.0
Installed Capacity In,DE,2013,lig_boa_chp,0.0
Installed Capacity In,DE,2013,lig_stm,0.0
Installed Capacity In,DE,2013,lig_stm_chp,0.0
Installed Capacity In,DE,2013,ng_boiler_chp,0.0
Installed Capacity In,DE,2013,ng_cbt_hi,0.0
Installed Capacity In,DE,2013,ng_cbt_hi_chp,0.0
Installed Capacity In,DE,2013,ng_cbt_lo,0.0
Installed Capacity In,DE,2013,ng_cbt_lo_chp,0.0
Installed Capacity In,DE,2013,ng_cc_hi,0.0
Installed Capacity In,DE,2013,ng_cc_hi_chp,0.0
Installed Capacity In,DE,2013,ng_cc_lo,0.0
Installed Capacity In,DE,2013,ng_cc_lo_chp,0.0
Installed Capacity In,DE,2013,ng_mtr,0.0
Installed Capacity In,DE,2013,ng_mtr_chp,0.0
Installed Capacity In,DE,2013,ng_stm,0.0
Installed Capacity In,DE,2013,ng_stm_chp,0.0
Installed Capacity In,DE,2013,nuc,0.0
Installed Capacity In,DE,2013,oil_cbt,0.0
Installed Capacity In,DE,2013,oil_cbt_chp,0.0
Installed Capacity In,DE,2013,oil_cc,0.0
Installed Capacity In,DE,2013,oil_cc_chp,0.0
Installed Capacity In,DE,2013,oil_stm,0.0
Installed Capacity In,DE,2013,oil_stm_chp,0.0
Installed Capacity In,DE,2013,pv,0.0
Installed Capacity In,DE,2013,ror,0.0
Installed Capacity In,DE,2013,wind_off,0.0
Installed Capacity In,DE,2013,wind_on,0.0
Storage Capacity,DE,2013,bio,0.0
Storage Capacity,DE,2013,bio_boiler_chp,0.0
Storage Capacity,DE,2013,bio_chp,0.0
Storage Capacity,DE,2013,coal_igcc,0.0
Storage Capacity,DE,2013,coal_sc,0.0
Storage Capacity,DE,2013,coal_sc_chp,0.0
Storage Capacity,DE,2013,coal_sub,0.0
Storage Capacity,DE,2013,coal_sub_chp,0.0
Storage Capacity,DE,2013,coal_usc,0.0
Storage Capacity,DE,2013,coal_usc_chp,0.0
Storage Capacity,DE,2013,eboi_pth,0.0
Storage Capacity,DE,2013,heatpump_pth,0.0
Storage Capacity,DE,2013,hpa_pth,0.0
Storage Capacity,DE,2013,lig_boa,0.0
Storage Capacity,DE,2013,lig_boa_chp,0.0
Storage Capacity,DE,2013,lig_stm,0.0
Storage Capacity,DE,2013,lig_stm_chp,0.0
Storage Capacity,DE,2013,ng_boiler_chp,0.0
Storage Capacity,DE,2013,ng_cbt_hi,0.0
Storage Capacity,DE,2013,ng_cbt_hi_chp,0.0
Storage Capacity,DE,2013,ng_cbt_lo,0.0
Storage Capacity,DE,2013,ng_cbt_lo_chp,0.0
Storage Capacity,DE,2013,ng_cc_hi,0.0
Storage Capacity,DE,2013,ng_cc_hi_chp,0.0
Storage Capacity,DE,2013,ng_cc_lo,0.0
Storage Capacity,DE,2013,ng_cc_lo_chp,0.0
Storage Capacity,DE,2013,ng_mtr,0.0
Storage Capacity,DE,2013,ng_mtr_chp,0.0
Storage Capacity,DE,2013,ng_stm,0.0
Storage Capacity,DE,2013,ng_stm_chp,0.0
Storage Capacity,DE,2013,nuc,0.0
Storage Capacity,DE,2013,oil_cbt,0.0
Storage Capacity,DE,2013,oil_cbt_chp,0.0
Storage Capacity,DE,2013,oil_cc,0.0
Storage Capacity,DE,2013,oil_cc_chp,0.0
Storage Capacity,DE,2013,oil_stm,0.0
Storage Capacity,DE,2013,oil_stm_chp,0.0
Storage Capacity,DE,2013,pv,0.0
Storage Capacity,DE,2013,ror,0.0
Storage Capacity,DE,2013,wind_off,0.0
Storage Capacity,DE,2013,wind_on,0.0
Installed Capacity Out,DE,2014,pv,37.9
Installed Capacity Out,DE,2014,ror,4.491
Installed Capacity Out,DE,2014,wind_off,0.994
Installed Capacity Out,DE,2014,wind_on,37.62
Installed Capacity In,DE,2014,bio,0.0
Installed Capacity In,DE,2014,bio_boiler_chp,0.0
Installed Capacity In,DE,2014,bio_chp,0.0
Installed Capacity In,DE,2014,coal_igcc,0.0
Installed Capacity In,DE,2014,coal_sc,0.0
Installed Capacity In,DE,2014,coal_sc_chp,0.0
Installed Capacity In,DE,2014,coal_sub,0.0
Installed Capacity In,DE,2014,coal_sub_chp,0.0
Installed Capacity In,DE,2014,coal_usc,0.0
Installed Capacity In,DE,2014,coal_usc_chp,0.0
Installed Capacity In,DE,2014,eboi_pth,0.0
Installed Capacity In,DE,2014,heatpump_pth,0.0
Installed Capacity In,DE,2014,hpa_pth,0.0
Installed Capacity In,DE,2014,lig_boa,0.0
Installed Capacity In,DE,2014,lig_boa_chp,0.0
Installed Capacity In,DE,2014,lig_stm,0.0
Installed Capacity In,DE,2014,lig_stm_chp,0.0
Installed Capacity In,DE,2014,ng_boiler_chp,0.0
Installed Capacity In,DE,2014,ng_cbt_hi,0.0
Installed Capacity In,DE,2014,ng_cbt_hi_chp,0.0
Installed Capacity In,DE,2014,ng_cbt_lo,0.0
Installed Capacity In,DE,2014,ng_cbt_lo_chp,0.0
Installed Capacity In,DE,2014,ng_cc_hi,0.0
Installed Capacity In,DE,2014,ng_cc_hi_chp,0.0
Installed Capacity In,DE,2014,ng_cc_lo,0.0
Installed Capacity In,DE,2014,ng_cc_lo_chp,0.0
Installed Capacity In,DE,2014,ng_mtr,0.0
Installed Capacity In,DE,2014,ng_mtr_chp,0.0
Installed Capacity In,DE,2014,ng_stm,0.0
Installed Capacity In,DE,2014,ng_stm_chp,0.0
Installed Capacity In,DE,2014,nuc,0.0
Installed Capacity In,DE,2014,oil_cbt,0.0
Installed Capacity In,DE,2014,oil_cbt_chp,0.0
Installed Capacity In,DE,2014,oil_cc,0.0
Installed Capacity In,DE,2014,oil_cc_chp,0.0
Installed Capacity In,DE,2014,oil_stm,0.0
Installed Capacity In,DE,2014,oil_stm_chp,0.0
Installed Capacity In,DE,2014,pv,0.0
Installed Capacity In,DE,2014,ror,0.0
Installed Capacity In,DE,2014,wind_off,0.0
Installed Capacity In,DE,2014,wind_on,0.0
Storage Capacity,DE,2014,bio,0.0
Storage Capacity,DE,2014,bio_boiler_chp,0.0
Storage Capacity,DE,2014,bio_chp,0.0
Storage Capacity,DE,2014,coal_igcc,0.0
Storage Capacity,DE,2014,coal_sc,0.0
Storage Capacity,DE,2014,coal_sc_chp,0.0
Storage Capacity,DE,2014,coal_sub,0.0
Storage Capacity,DE,2014,coal_sub_chp,0.0
Storage Capacity,DE,2014,coal_usc,0.0
Storage Capacity,DE,2014,coal_usc_chp,0.0
Storage Capacity,DE,2014,eboi_pth,0.0
